"","Year","State","Commodity","Species","Product_Type","Unit","Value","Region","NAs","nonNAs","Gapfill","GF_Method","State_Avg","Region_Avg","Unit_Avg"
"1020",2013,"TENNESSEE","FOOD FISH","TROUT","STOCKERS","HEAD",10243752.6923077,"South",3,2,1,"Region Average",56021.5,10243752.6923077,3795921.74337208
"1021",2013,"TENNESSEE","FOOD FISH","TROUT","STOCKERS","LB",8658691.9,"South",2,2,1,"Region Average",75245,8658691.9,3545924.67272331
"1022",2013,"TEXAS","FOOD FISH","FOOD FISH","NONE","OPERATIONS",72,"South",0,16,0,NA,14.625,14.9759036144578,9.31397849462366
"1023",2013,"TEXAS","FOOD FISH","FOOD FISH","NONE","DOLLARS",58440814,"South",10,6,0,NA,21337926,19420987.1864035,9450793.2152848
"1024",2013,"TEXAS","FOOD FISH","HYBRID STRIPED BASS","NONE","OPERATIONS",10,"South",0,16,0,NA,14.625,14.9759036144578,9.31397849462366
"1025",2013,"TEXAS","FOOD FISH","HYBRID STRIPED BASS","NONE","DOLLARS",25673830,"South",10,6,0,NA,21337926,19420987.1864035,9450793.2152848
"1026",2013,"TEXAS","FOOD FISH","CARP","NONE","OPERATIONS",7,"South",0,16,0,NA,14.625,14.9759036144578,9.31397849462366
"1027",2013,"TEXAS","FOOD FISH","CARP","NONE","DOLLARS",21337926,"South",10,6,1,"State Average",21337926,19420987.1864035,9450793.2152848
"1028",2013,"TEXAS","FOOD FISH","CARP (EXCL GRASS)","NONE","OPERATIONS",3,"South",0,16,0,NA,14.625,14.9759036144578,9.31397849462366
"1029",2013,"TEXAS","FOOD FISH","CARP (EXCL GRASS)","NONE","DOLLARS",21337926,"South",10,6,1,"State Average",21337926,19420987.1864035,9450793.2152848
"1030",2013,"TEXAS","FOOD FISH","GRASS CARP","NONE","OPERATIONS",4,"South",0,16,0,NA,14.625,14.9759036144578,9.31397849462366
"1031",2013,"TEXAS","FOOD FISH","GRASS CARP","NONE","DOLLARS",204992,"South",10,6,0,NA,21337926,19420987.1864035,9450793.2152848
"1032",2013,"TEXAS","FOOD FISH","CATFISH","NONE","OPERATIONS",54,"South",0,16,0,NA,14.625,14.9759036144578,9.31397849462366
"1033",2013,"TEXAS","FOOD FISH","CATFISH","NONE","DOLLARS",21521167,"South",10,6,0,NA,21337926,19420987.1864035,9450793.2152848
"1034",2013,"TEXAS","FOOD FISH","CATFISH","BROODSTOCK","OPERATIONS",1,"South",0,16,0,NA,14.625,14.9759036144578,9.31397849462366
"1035",2013,"TEXAS","FOOD FISH","CATFISH","BROODSTOCK","DOLLARS",21337926,"South",10,6,1,"State Average",21337926,19420987.1864035,9450793.2152848
"1036",2013,"TEXAS","FOOD FISH","CATFISH","BROODSTOCK","HEAD",10243752.6923077,"South",5,1,1,"Region Average",10582074,10243752.6923077,3795921.74337208
"1037",2013,"TEXAS","FOOD FISH","CATFISH","BROODSTOCK","LB",8658691.9,"South",4,1,1,"Region Average",18991924,8658691.9,3545924.67272331
"1038",2013,"TEXAS","FOOD FISH","CATFISH","FINGERLINGS & FRY","OPERATIONS",8,"South",0,16,0,NA,14.625,14.9759036144578,9.31397849462366
"1039",2013,"TEXAS","FOOD FISH","CATFISH","FINGERLINGS & FRY","DOLLARS",21337926,"South",10,6,1,"State Average",21337926,19420987.1864035,9450793.2152848
"1040",2013,"TEXAS","FOOD FISH","CATFISH","FINGERLINGS & FRY","HEAD",10243752.6923077,"South",5,1,1,"Region Average",10582074,10243752.6923077,3795921.74337208
"1041",2013,"TEXAS","FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",49,"South",0,16,0,NA,14.625,14.9759036144578,9.31397849462366
"1042",2013,"TEXAS","FOOD FISH","CATFISH","FOODSIZE","DOLLARS",21387562,"South",10,6,0,NA,21337926,19420987.1864035,9450793.2152848
"1043",2013,"TEXAS","FOOD FISH","CATFISH","FOODSIZE","HEAD",10582074,"South",5,1,0,NA,10582074,10243752.6923077,3795921.74337208
"1044",2013,"TEXAS","FOOD FISH","CATFISH","FOODSIZE","LB",18991924,"South",4,1,0,NA,18991924,8658691.9,3545924.67272331
"1045",2013,"TEXAS","FOOD FISH","CATFISH","STOCKERS","OPERATIONS",7,"South",0,16,0,NA,14.625,14.9759036144578,9.31397849462366
"1046",2013,"TEXAS","FOOD FISH","CATFISH","STOCKERS","DOLLARS",21337926,"South",10,6,1,"State Average",21337926,19420987.1864035,9450793.2152848
"1047",2013,"TEXAS","FOOD FISH","CATFISH","STOCKERS","HEAD",10243752.6923077,"South",5,1,1,"Region Average",10582074,10243752.6923077,3795921.74337208
"1048",2013,"TEXAS","FOOD FISH","CATFISH","STOCKERS","LB",8658691.9,"South",4,1,1,"Region Average",18991924,8658691.9,3545924.67272331
"1049",2013,"TEXAS","FOOD FISH","RED DRUM","NONE","OPERATIONS",6,"South",0,16,0,NA,14.625,14.9759036144578,9.31397849462366
"1050",2013,"TEXAS","FOOD FISH","RED DRUM","NONE","DOLLARS",21337926,"South",10,6,1,"State Average",21337926,19420987.1864035,9450793.2152848
"1051",2013,"TEXAS","FOOD FISH","STURGEON","NONE","OPERATIONS",1,"South",0,16,0,NA,14.625,14.9759036144578,9.31397849462366
"1052",2013,"TEXAS","FOOD FISH","STURGEON","NONE","DOLLARS",21337926,"South",10,6,1,"State Average",21337926,19420987.1864035,9450793.2152848
"1053",2013,"TEXAS","FOOD FISH","TILAPIA","NONE","OPERATIONS",9,"South",0,16,0,NA,14.625,14.9759036144578,9.31397849462366
"1054",2013,"TEXAS","FOOD FISH","TILAPIA","NONE","DOLLARS",799191,"South",10,6,0,NA,21337926,19420987.1864035,9450793.2152848
"1055",2013,"TEXAS","FOOD FISH","TROUT","NONE","OPERATIONS",1,"South",0,16,0,NA,14.625,14.9759036144578,9.31397849462366
"1056",2013,"TEXAS","FOOD FISH","TROUT","NONE","DOLLARS",21337926,"South",10,6,1,"State Average",21337926,19420987.1864035,9450793.2152848
"1057",2013,"TEXAS","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",1,"South",0,16,0,NA,14.625,14.9759036144578,9.31397849462366
"1058",2013,"TEXAS","FOOD FISH","TROUT","FOODSIZE","DOLLARS",21337926,"South",10,6,1,"State Average",21337926,19420987.1864035,9450793.2152848
"1059",2013,"TEXAS","FOOD FISH","TROUT","FOODSIZE","HEAD",10243752.6923077,"South",5,1,1,"Region Average",10582074,10243752.6923077,3795921.74337208
"1060",2013,"TEXAS","FOOD FISH","TROUT","FOODSIZE","LB",8658691.9,"South",4,1,1,"Region Average",18991924,8658691.9,3545924.67272331
"1061",2013,"TEXAS","FOOD FISH","TROUT","STOCKERS","OPERATIONS",1,"South",0,16,0,NA,14.625,14.9759036144578,9.31397849462366
"1062",2013,"TEXAS","FOOD FISH","TROUT","STOCKERS","DOLLARS",21337926,"South",10,6,1,"State Average",21337926,19420987.1864035,9450793.2152848
"1063",2013,"TEXAS","FOOD FISH","TROUT","STOCKERS","HEAD",10243752.6923077,"South",5,1,1,"Region Average",10582074,10243752.6923077,3795921.74337208
"1064",2013,"TEXAS","FOOD FISH","TROUT","STOCKERS","LB",8658691.9,"South",4,1,1,"Region Average",18991924,8658691.9,3545924.67272331
"1065",2013,"UTAH","FOOD FISH","FOOD FISH","NONE","OPERATIONS",9,"West",0,7,0,NA,5.14285714285714,7.1010101010101,9.31397849462366
"1066",2013,"UTAH","FOOD FISH","FOOD FISH","NONE","DOLLARS",656256,"West",3,4,0,NA,485878,9917520.23958333,9450793.2152848
"1067",2013,"UTAH","FOOD FISH","TROUT","NONE","OPERATIONS",9,"West",0,7,0,NA,5.14285714285714,7.1010101010101,9.31397849462366
"1068",2013,"UTAH","FOOD FISH","TROUT","NONE","DOLLARS",656256,"West",3,4,0,NA,485878,9917520.23958333,9450793.2152848
"1069",2013,"UTAH","FOOD FISH","TROUT","BROODSTOCK","OPERATIONS",1,"West",0,7,0,NA,5.14285714285714,7.1010101010101,9.31397849462366
"1070",2013,"UTAH","FOOD FISH","TROUT","BROODSTOCK","DOLLARS",9917520.23958333,"West",3,4,1,"Region Average",485878,9917520.23958333,9450793.2152848
"1071",2013,"UTAH","FOOD FISH","TROUT","BROODSTOCK","HEAD",2005969.10526316,"West",2,2,1,"Region Average",73576,2005969.10526316,3795921.74337208
"1072",2013,"UTAH","FOOD FISH","TROUT","BROODSTOCK","LB",3071894,"West",1,2,1,"Region Average",87087.5,3071894,3545924.67272331
"1073",2013,"UTAH","FOOD FISH","TROUT","EGGS","OPERATIONS",2,"West",0,7,0,NA,5.14285714285714,7.1010101010101,9.31397849462366
"1074",2013,"UTAH","FOOD FISH","TROUT","EGGS","DOLLARS",9917520.23958333,"West",3,4,1,"Region Average",485878,9917520.23958333,9450793.2152848
"1075",2013,"UTAH","FOOD FISH","TROUT","EGGS","EGGS",148856006.666667,"West",1,0,1,"Region Average",NA,148856006.666667,74764032.8333333
"1076",2013,"UTAH","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",2,"West",0,7,0,NA,5.14285714285714,7.1010101010101,9.31397849462366
"1077",2013,"UTAH","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",9917520.23958333,"West",3,4,1,"Region Average",485878,9917520.23958333,9450793.2152848
"1078",2013,"UTAH","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",2005969.10526316,"West",2,2,1,"Region Average",73576,2005969.10526316,3795921.74337208
"1079",2013,"UTAH","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",9,"West",0,7,0,NA,5.14285714285714,7.1010101010101,9.31397849462366
"1080",2013,"UTAH","FOOD FISH","TROUT","FOODSIZE","DOLLARS",574500,"West",3,4,0,NA,485878,9917520.23958333,9450793.2152848
"1081",2013,"UTAH","FOOD FISH","TROUT","FOODSIZE","HEAD",111029,"West",2,2,0,NA,73576,2005969.10526316,3795921.74337208
"1082",2013,"UTAH","FOOD FISH","TROUT","FOODSIZE","LB",160875,"West",1,2,0,NA,87087.5,3071894,3545924.67272331
"1083",2013,"UTAH","FOOD FISH","TROUT","STOCKERS","OPERATIONS",4,"West",0,7,0,NA,5.14285714285714,7.1010101010101,9.31397849462366
"1084",2013,"UTAH","FOOD FISH","TROUT","STOCKERS","DOLLARS",56500,"West",3,4,0,NA,485878,9917520.23958333,9450793.2152848
"1085",2013,"UTAH","FOOD FISH","TROUT","STOCKERS","HEAD",36123,"West",2,2,0,NA,73576,2005969.10526316,3795921.74337208
"1086",2013,"UTAH","FOOD FISH","TROUT","STOCKERS","LB",13300,"West",1,2,0,NA,87087.5,3071894,3545924.67272331
"1087",2013,"VERMONT","FOOD FISH","FOOD FISH","NONE","OPERATIONS",6,"Northeast",0,6,0,NA,4.33333333333333,5.77464788732394,9.31397849462366
"1088",2013,"VERMONT","FOOD FISH","FOOD FISH","NONE","DOLLARS",131500,"Northeast",2,4,0,NA,84625,1132140.75958188,9450793.2152848
"1089",2013,"VERMONT","FOOD FISH","TROUT","NONE","OPERATIONS",6,"Northeast",0,6,0,NA,4.33333333333333,5.77464788732394,9.31397849462366
"1090",2013,"VERMONT","FOOD FISH","TROUT","NONE","DOLLARS",131500,"Northeast",2,4,0,NA,84625,1132140.75958188,9450793.2152848
"1091",2013,"VERMONT","FOOD FISH","TROUT","EGGS","OPERATIONS",1,"Northeast",0,6,0,NA,4.33333333333333,5.77464788732394,9.31397849462366
"1092",2013,"VERMONT","FOOD FISH","TROUT","EGGS","DOLLARS",1132140.75958188,"Northeast",2,4,1,"Region Average",84625,1132140.75958188,9450793.2152848
"1093",2013,"VERMONT","FOOD FISH","TROUT","EGGS","EGGS",672059,"Northeast",1,0,1,"Region Average",NA,672059,74764032.8333333
"1094",2013,"VERMONT","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",3,"Northeast",0,6,0,NA,4.33333333333333,5.77464788732394,9.31397849462366
"1095",2013,"VERMONT","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",1132140.75958188,"Northeast",2,4,1,"Region Average",84625,1132140.75958188,9450793.2152848
"1096",2013,"VERMONT","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",19050,"Northeast",0,3,0,NA,15466.6666666667,128523.3125,3795921.74337208
"1097",2013,"VERMONT","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",5,"Northeast",0,6,0,NA,4.33333333333333,5.77464788732394,9.31397849462366
"1098",2013,"VERMONT","FOOD FISH","TROUT","FOODSIZE","DOLLARS",15500,"Northeast",2,4,0,NA,84625,1132140.75958188,9450793.2152848
"1099",2013,"VERMONT","FOOD FISH","TROUT","FOODSIZE","HEAD",2300,"Northeast",0,3,0,NA,15466.6666666667,128523.3125,3795921.74337208
"1100",2013,"VERMONT","FOOD FISH","TROUT","FOODSIZE","LB",3040,"Northeast",0,2,0,NA,5995,148881,3545924.67272331
"1101",2013,"VERMONT","FOOD FISH","TROUT","STOCKERS","OPERATIONS",5,"Northeast",0,6,0,NA,4.33333333333333,5.77464788732394,9.31397849462366
"1102",2013,"VERMONT","FOOD FISH","TROUT","STOCKERS","DOLLARS",60000,"Northeast",2,4,0,NA,84625,1132140.75958188,9450793.2152848
"1103",2013,"VERMONT","FOOD FISH","TROUT","STOCKERS","HEAD",25050,"Northeast",0,3,0,NA,15466.6666666667,128523.3125,3795921.74337208
"1104",2013,"VERMONT","FOOD FISH","TROUT","STOCKERS","LB",8950,"Northeast",0,2,0,NA,5995,148881,3545924.67272331
"1105",2013,"VIRGINIA","FOOD FISH","FOOD FISH","NONE","OPERATIONS",26,"South",0,13,0,NA,7.23076923076923,14.9759036144578,9.31397849462366
"1106",2013,"VIRGINIA","FOOD FISH","FOOD FISH","NONE","DOLLARS",11417920,"South",9,4,0,NA,2896202.25,19420987.1864035,9450793.2152848
"1107",2013,"VIRGINIA","FOOD FISH","HYBRID STRIPED BASS","NONE","OPERATIONS",4,"South",0,13,0,NA,7.23076923076923,14.9759036144578,9.31397849462366
"1108",2013,"VIRGINIA","FOOD FISH","HYBRID STRIPED BASS","NONE","DOLLARS",25418,"South",9,4,0,NA,2896202.25,19420987.1864035,9450793.2152848
"1109",2013,"VIRGINIA","FOOD FISH","CATFISH","NONE","OPERATIONS",5,"South",0,13,0,NA,7.23076923076923,14.9759036144578,9.31397849462366
"1110",2013,"VIRGINIA","FOOD FISH","CATFISH","NONE","DOLLARS",4362,"South",9,4,0,NA,2896202.25,19420987.1864035,9450793.2152848
"1111",2013,"VIRGINIA","FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",5,"South",0,13,0,NA,7.23076923076923,14.9759036144578,9.31397849462366
"1112",2013,"VIRGINIA","FOOD FISH","CATFISH","FOODSIZE","DOLLARS",19420987.1864035,"South",9,4,1,"Region Average",2896202.25,19420987.1864035,9450793.2152848
"1113",2013,"VIRGINIA","FOOD FISH","CATFISH","FOODSIZE","HEAD",1329,"South",3,3,0,NA,175269.333333333,10243752.6923077,3795921.74337208
"1114",2013,"VIRGINIA","FOOD FISH","CATFISH","FOODSIZE","LB",2012,"South",2,3,0,NA,184755.666666667,8658691.9,3545924.67272331
"1115",2013,"VIRGINIA","FOOD FISH","CATFISH","STOCKERS","OPERATIONS",1,"South",0,13,0,NA,7.23076923076923,14.9759036144578,9.31397849462366
"1116",2013,"VIRGINIA","FOOD FISH","CATFISH","STOCKERS","DOLLARS",19420987.1864035,"South",9,4,1,"Region Average",2896202.25,19420987.1864035,9450793.2152848
"1117",2013,"VIRGINIA","FOOD FISH","CATFISH","STOCKERS","HEAD",10243752.6923077,"South",3,3,1,"Region Average",175269.333333333,10243752.6923077,3795921.74337208
"1118",2013,"VIRGINIA","FOOD FISH","CATFISH","STOCKERS","LB",8658691.9,"South",2,3,1,"Region Average",184755.666666667,8658691.9,3545924.67272331
"1119",2013,"VIRGINIA","FOOD FISH","OTHER SPECIES","NONE","OPERATIONS",1,"South",0,13,0,NA,7.23076923076923,14.9759036144578,9.31397849462366
"1120",2013,"VIRGINIA","FOOD FISH","OTHER SPECIES","NONE","DOLLARS",19420987.1864035,"South",9,4,1,"Region Average",2896202.25,19420987.1864035,9450793.2152848
"1121",2013,"VIRGINIA","FOOD FISH","TILAPIA","NONE","OPERATIONS",2,"South",0,13,0,NA,7.23076923076923,14.9759036144578,9.31397849462366
"1122",2013,"VIRGINIA","FOOD FISH","TILAPIA","NONE","DOLLARS",19420987.1864035,"South",9,4,1,"Region Average",2896202.25,19420987.1864035,9450793.2152848
"1123",2013,"VIRGINIA","FOOD FISH","TROUT","NONE","OPERATIONS",20,"South",0,13,0,NA,7.23076923076923,14.9759036144578,9.31397849462366
"1124",2013,"VIRGINIA","FOOD FISH","TROUT","NONE","DOLLARS",19420987.1864035,"South",9,4,1,"Region Average",2896202.25,19420987.1864035,9450793.2152848
"1125",2013,"VIRGINIA","FOOD FISH","TROUT","BROODSTOCK","OPERATIONS",1,"South",0,13,0,NA,7.23076923076923,14.9759036144578,9.31397849462366
"1126",2013,"VIRGINIA","FOOD FISH","TROUT","BROODSTOCK","DOLLARS",19420987.1864035,"South",9,4,1,"Region Average",2896202.25,19420987.1864035,9450793.2152848
"1127",2013,"VIRGINIA","FOOD FISH","TROUT","BROODSTOCK","HEAD",10243752.6923077,"South",3,3,1,"Region Average",175269.333333333,10243752.6923077,3795921.74337208
"1128",2013,"VIRGINIA","FOOD FISH","TROUT","BROODSTOCK","LB",8658691.9,"South",2,3,1,"Region Average",184755.666666667,8658691.9,3545924.67272331
"1129",2013,"VIRGINIA","FOOD FISH","TROUT","EGGS","OPERATIONS",1,"South",0,13,0,NA,7.23076923076923,14.9759036144578,9.31397849462366
"1130",2013,"VIRGINIA","FOOD FISH","TROUT","EGGS","DOLLARS",19420987.1864035,"South",9,4,1,"Region Average",2896202.25,19420987.1864035,9450793.2152848
"1131",2013,"VIRGINIA","FOOD FISH","TROUT","EGGS","EGGS",74764032.8333333,"South",1,0,1,"Region Average",NA,NA,74764032.8333333
"1132",2013,"VIRGINIA","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",3,"South",0,13,0,NA,7.23076923076923,14.9759036144578,9.31397849462366
"1133",2013,"VIRGINIA","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",19420987.1864035,"South",9,4,1,"Region Average",2896202.25,19420987.1864035,9450793.2152848
"1134",2013,"VIRGINIA","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",10243752.6923077,"South",3,3,1,"Region Average",175269.333333333,10243752.6923077,3795921.74337208
"1135",2013,"VIRGINIA","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",19,"South",0,13,0,NA,7.23076923076923,14.9759036144578,9.31397849462366
"1136",2013,"VIRGINIA","FOOD FISH","TROUT","FOODSIZE","DOLLARS",19420987.1864035,"South",9,4,1,"Region Average",2896202.25,19420987.1864035,9450793.2152848
"1137",2013,"VIRGINIA","FOOD FISH","TROUT","FOODSIZE","HEAD",438051,"South",3,3,0,NA,175269.333333333,10243752.6923077,3795921.74337208
"1138",2013,"VIRGINIA","FOOD FISH","TROUT","FOODSIZE","LB",509084,"South",2,3,0,NA,184755.666666667,8658691.9,3545924.67272331
"1139",2013,"VIRGINIA","FOOD FISH","TROUT","STOCKERS","OPERATIONS",6,"South",0,13,0,NA,7.23076923076923,14.9759036144578,9.31397849462366
"1140",2013,"VIRGINIA","FOOD FISH","TROUT","STOCKERS","DOLLARS",137109,"South",9,4,0,NA,2896202.25,19420987.1864035,9450793.2152848
"1141",2013,"VIRGINIA","FOOD FISH","TROUT","STOCKERS","HEAD",86428,"South",3,3,0,NA,175269.333333333,10243752.6923077,3795921.74337208
"1142",2013,"VIRGINIA","FOOD FISH","TROUT","STOCKERS","LB",43171,"South",2,3,0,NA,184755.666666667,8658691.9,3545924.67272331
"1143",2013,"WASHINGTON","FOOD FISH","FOOD FISH","NONE","OPERATIONS",14,"West",0,10,0,NA,5.1,7.1010101010101,9.31397849462366
"1144",2013,"WASHINGTON","FOOD FISH","FOOD FISH","NONE","DOLLARS",83570349,"West",6,4,0,NA,36904491,9917520.23958333,9450793.2152848
"1145",2013,"WASHINGTON","FOOD FISH","OTHER SPECIES","NONE","OPERATIONS",2,"West",0,10,0,NA,5.1,7.1010101010101,9.31397849462366
"1146",2013,"WASHINGTON","FOOD FISH","OTHER SPECIES","NONE","DOLLARS",9917520.23958333,"West",6,4,1,"Region Average",36904491,9917520.23958333,9450793.2152848
"1147",2013,"WASHINGTON","FOOD FISH","ATLANTIC SALMON","NONE","OPERATIONS",2,"West",0,10,0,NA,5.1,7.1010101010101,9.31397849462366
"1148",2013,"WASHINGTON","FOOD FISH","ATLANTIC SALMON","NONE","DOLLARS",55740000,"West",6,4,0,NA,36904491,9917520.23958333,9450793.2152848
"1149",2013,"WASHINGTON","FOOD FISH","PACIFIC SALMON","NONE","OPERATIONS",1,"West",0,10,0,NA,5.1,7.1010101010101,9.31397849462366
"1150",2013,"WASHINGTON","FOOD FISH","PACIFIC SALMON","NONE","DOLLARS",9917520.23958333,"West",6,4,1,"Region Average",36904491,9917520.23958333,9450793.2152848
"1151",2013,"WASHINGTON","FOOD FISH","TROUT","NONE","OPERATIONS",9,"West",0,10,0,NA,5.1,7.1010101010101,9.31397849462366
"1152",2013,"WASHINGTON","FOOD FISH","TROUT","NONE","DOLLARS",9917520.23958333,"West",6,4,1,"Region Average",36904491,9917520.23958333,9450793.2152848
"1153",2013,"WASHINGTON","FOOD FISH","TROUT","BROODSTOCK","OPERATIONS",1,"West",0,10,0,NA,5.1,7.1010101010101,9.31397849462366
"1154",2013,"WASHINGTON","FOOD FISH","TROUT","BROODSTOCK","DOLLARS",9917520.23958333,"West",6,4,1,"Region Average",36904491,9917520.23958333,9450793.2152848
"1155",2013,"WASHINGTON","FOOD FISH","TROUT","BROODSTOCK","HEAD",2005969.10526316,"West",2,2,1,"Region Average",960390.5,2005969.10526316,3795921.74337208
"1156",2013,"WASHINGTON","FOOD FISH","TROUT","BROODSTOCK","LB",3071894,"West",3,0,1,"Region Average",NA,3071894,3545924.67272331
"1157",2013,"WASHINGTON","FOOD FISH","TROUT","EGGS","OPERATIONS",2,"West",0,10,0,NA,5.1,7.1010101010101,9.31397849462366
"1158",2013,"WASHINGTON","FOOD FISH","TROUT","EGGS","DOLLARS",8250014,"West",6,4,0,NA,36904491,9917520.23958333,9450793.2152848
"1159",2013,"WASHINGTON","FOOD FISH","TROUT","EGGS","EGGS",423558000,"West",0,1,0,NA,423558000,148856006.666667,74764032.8333333
"1160",2013,"WASHINGTON","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",6,"West",0,10,0,NA,5.1,7.1010101010101,9.31397849462366
"1161",2013,"WASHINGTON","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",57601,"West",6,4,0,NA,36904491,9917520.23958333,9450793.2152848
"1162",2013,"WASHINGTON","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",168426,"West",2,2,0,NA,960390.5,2005969.10526316,3795921.74337208
"1163",2013,"WASHINGTON","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",8,"West",0,10,0,NA,5.1,7.1010101010101,9.31397849462366
"1164",2013,"WASHINGTON","FOOD FISH","TROUT","FOODSIZE","DOLLARS",9917520.23958333,"West",6,4,1,"Region Average",36904491,9917520.23958333,9450793.2152848
"1165",2013,"WASHINGTON","FOOD FISH","TROUT","FOODSIZE","HEAD",1752355,"West",2,2,0,NA,960390.5,2005969.10526316,3795921.74337208
"1166",2013,"WASHINGTON","FOOD FISH","TROUT","FOODSIZE","LB",3071894,"West",3,0,1,"Region Average",NA,3071894,3545924.67272331
"1167",2013,"WASHINGTON","FOOD FISH","TROUT","STOCKERS","OPERATIONS",6,"West",0,10,0,NA,5.1,7.1010101010101,9.31397849462366
"1168",2013,"WASHINGTON","FOOD FISH","TROUT","STOCKERS","DOLLARS",9917520.23958333,"West",6,4,1,"Region Average",36904491,9917520.23958333,9450793.2152848
"1169",2013,"WASHINGTON","FOOD FISH","TROUT","STOCKERS","HEAD",2005969.10526316,"West",2,2,1,"Region Average",960390.5,2005969.10526316,3795921.74337208
"1170",2013,"WASHINGTON","FOOD FISH","TROUT","STOCKERS","LB",3071894,"West",3,0,1,"Region Average",NA,3071894,3545924.67272331
"1171",2013,"WEST VIRGINIA","FOOD FISH","FOOD FISH","NONE","OPERATIONS",19,"South",0,14,0,NA,5.71428571428571,14.9759036144578,9.31397849462366
"1172",2013,"WEST VIRGINIA","FOOD FISH","FOOD FISH","NONE","DOLLARS",1498521,"South",10,4,0,NA,742255,19420987.1864035,9450793.2152848
"1173",2013,"WEST VIRGINIA","FOOD FISH","HYBRID STRIPED BASS","NONE","OPERATIONS",2,"South",0,14,0,NA,5.71428571428571,14.9759036144578,9.31397849462366
"1174",2013,"WEST VIRGINIA","FOOD FISH","HYBRID STRIPED BASS","NONE","DOLLARS",19420987.1864035,"South",10,4,1,"Region Average",742255,19420987.1864035,9450793.2152848
"1175",2013,"WEST VIRGINIA","FOOD FISH","CARP","NONE","OPERATIONS",2,"South",0,14,0,NA,5.71428571428571,14.9759036144578,9.31397849462366
"1176",2013,"WEST VIRGINIA","FOOD FISH","CARP","NONE","DOLLARS",19420987.1864035,"South",10,4,1,"Region Average",742255,19420987.1864035,9450793.2152848
"1177",2013,"WEST VIRGINIA","FOOD FISH","GRASS CARP","NONE","OPERATIONS",2,"South",0,14,0,NA,5.71428571428571,14.9759036144578,9.31397849462366
"1178",2013,"WEST VIRGINIA","FOOD FISH","GRASS CARP","NONE","DOLLARS",19420987.1864035,"South",10,4,1,"Region Average",742255,19420987.1864035,9450793.2152848
"1179",2013,"WEST VIRGINIA","FOOD FISH","CATFISH","NONE","OPERATIONS",6,"South",0,14,0,NA,5.71428571428571,14.9759036144578,9.31397849462366
"1180",2013,"WEST VIRGINIA","FOOD FISH","CATFISH","NONE","DOLLARS",60160,"South",10,4,0,NA,742255,19420987.1864035,9450793.2152848
"1181",2013,"WEST VIRGINIA","FOOD FISH","CATFISH","BROODSTOCK","OPERATIONS",1,"South",0,14,0,NA,5.71428571428571,14.9759036144578,9.31397849462366
"1182",2013,"WEST VIRGINIA","FOOD FISH","CATFISH","BROODSTOCK","DOLLARS",19420987.1864035,"South",10,4,1,"Region Average",742255,19420987.1864035,9450793.2152848
"1183",2013,"WEST VIRGINIA","FOOD FISH","CATFISH","BROODSTOCK","HEAD",10243752.6923077,"South",3,3,1,"Region Average",175958.666666667,10243752.6923077,3795921.74337208
"1184",2013,"WEST VIRGINIA","FOOD FISH","CATFISH","BROODSTOCK","LB",8658691.9,"South",3,1,1,"Region Average",12643,8658691.9,3545924.67272331
"1185",2013,"WEST VIRGINIA","FOOD FISH","CATFISH","FINGERLINGS & FRY","OPERATIONS",3,"South",0,14,0,NA,5.71428571428571,14.9759036144578,9.31397849462366
"1186",2013,"WEST VIRGINIA","FOOD FISH","CATFISH","FINGERLINGS & FRY","DOLLARS",19420987.1864035,"South",10,4,1,"Region Average",742255,19420987.1864035,9450793.2152848
"1187",2013,"WEST VIRGINIA","FOOD FISH","CATFISH","FINGERLINGS & FRY","HEAD",10243752.6923077,"South",3,3,1,"Region Average",175958.666666667,10243752.6923077,3795921.74337208
"1188",2013,"WEST VIRGINIA","FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",3,"South",0,14,0,NA,5.71428571428571,14.9759036144578,9.31397849462366
"1189",2013,"WEST VIRGINIA","FOOD FISH","CATFISH","FOODSIZE","DOLLARS",19420987.1864035,"South",10,4,1,"Region Average",742255,19420987.1864035,9450793.2152848
"1190",2013,"WEST VIRGINIA","FOOD FISH","CATFISH","FOODSIZE","HEAD",13334,"South",3,3,0,NA,175958.666666667,10243752.6923077,3795921.74337208
