"Year","State","Species","Product_Type","Unit","Value"
2005,"INDIANA","CATFISH","ALL PRODUCTS","OPERATIONS",2
2005,"INDIANA","CATFISH","ALL PRODUCTS","DOLLARS",NA
2005,"INDIANA","CATFISH","FINGERLINGS & FRY","OPERATIONS",1
2005,"INDIANA","CATFISH","FINGERLINGS & FRY","DOLLARS",NA
2005,"INDIANA","CATFISH","FINGERLINGS & FRY","HEAD",NA
2005,"INDIANA","CATFISH","FOODSIZE","OPERATIONS",1
2005,"INDIANA","CATFISH","FOODSIZE","DOLLARS",NA
2005,"INDIANA","CATFISH","FOODSIZE","HEAD",NA
2005,"INDIANA","CATFISH","FOODSIZE","LB",NA
2005,"INDIANA","CATFISH","FOODSIZE","LB_PER_HEAD",NA
2005,"INDIANA","YELLOW PERCH","ALL PRODUCTS","OPERATIONS",2
2005,"INDIANA","YELLOW PERCH","ALL PRODUCTS","DOLLARS",NA
2005,"INDIANA","YELLOW PERCH","FOODSIZE","OPERATIONS",2
2005,"INDIANA","YELLOW PERCH","FOODSIZE","DOLLARS",NA
2005,"INDIANA","YELLOW PERCH","FOODSIZE","HEAD",NA
2005,"INDIANA","YELLOW PERCH","FOODSIZE","LB",NA
2005,"INDIANA","YELLOW PERCH","FOODSIZE","LB_PER_HEAD",NA
2005,"INDIANA","TILAPIA","ALL PRODUCTS","OPERATIONS",1
2005,"INDIANA","TILAPIA","ALL PRODUCTS","DOLLARS",NA
2005,"INDIANA","TILAPIA","FOODSIZE","OPERATIONS",1
2005,"INDIANA","TILAPIA","FOODSIZE","DOLLARS",NA
2005,"INDIANA","TILAPIA","FOODSIZE","HEAD",NA
2005,"INDIANA","TILAPIA","FOODSIZE","LB",NA
2005,"INDIANA","TILAPIA","FOODSIZE","LB_PER_HEAD",NA
2005,"INDIANA","TROUT","ALL PRODUCTS","OPERATIONS",1
2005,"INDIANA","TROUT","ALL PRODUCTS","DOLLARS",NA
2005,"INDIANA","TROUT","FOODSIZE","OPERATIONS",1
2005,"INDIANA","TROUT","FOODSIZE","DOLLARS",NA
2005,"INDIANA","TROUT","FOODSIZE","HEAD",NA
2005,"INDIANA","TROUT","FOODSIZE","LB",NA
2005,"INDIANA","TROUT","FOODSIZE","LB_PER_HEAD",NA
2005,"IOWA","FOOD FISH","ALL PRODUCTS","OPERATIONS",13
2005,"IOWA","FOOD FISH","ALL PRODUCTS","DOLLARS",NA
2005,"IOWA","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",2
2005,"IOWA","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA
2005,"IOWA","HYBRID STRIPED BASS","FOODSIZE","OPERATIONS",2
2005,"IOWA","HYBRID STRIPED BASS","FOODSIZE","DOLLARS",NA
2005,"IOWA","HYBRID STRIPED BASS","FOODSIZE","HEAD",NA
2005,"IOWA","HYBRID STRIPED BASS","FOODSIZE","LB",NA
2005,"IOWA","HYBRID STRIPED BASS","FOODSIZE","LB_PER_HEAD",NA
2005,"IOWA","CARP","ALL PRODUCTS","OPERATIONS",6
2005,"IOWA","CARP","ALL PRODUCTS","DOLLARS",67588
2005,"IOWA","GRASS CARP","ALL PRODUCTS","OPERATIONS",6
2005,"IOWA","GRASS CARP","ALL PRODUCTS","DOLLARS",67588
2005,"IOWA","GRASS CARP","FINGERLINGS & FRY","OPERATIONS",2
2005,"IOWA","GRASS CARP","FINGERLINGS & FRY","DOLLARS",NA
2005,"IOWA","GRASS CARP","FINGERLINGS & FRY","HEAD",NA
2005,"IOWA","GRASS CARP","STOCKERS","OPERATIONS",4
2005,"IOWA","GRASS CARP","STOCKERS","DOLLARS",NA
2005,"IOWA","GRASS CARP","STOCKERS","HEAD",4566
2005,"IOWA","GRASS CARP","STOCKERS","LB",1733
2005,"IOWA","GRASS CARP","STOCKERS","LB_PER_HEAD",0.4
2005,"IOWA","CATFISH","ALL PRODUCTS","OPERATIONS",7
2005,"IOWA","CATFISH","ALL PRODUCTS","DOLLARS",182149
2005,"IOWA","CATFISH","FINGERLINGS & FRY","OPERATIONS",3
2005,"IOWA","CATFISH","FINGERLINGS & FRY","DOLLARS",NA
2005,"IOWA","CATFISH","FINGERLINGS & FRY","HEAD",NA
2005,"IOWA","CATFISH","STOCKERS","OPERATIONS",4
2005,"IOWA","CATFISH","STOCKERS","DOLLARS",NA
2005,"IOWA","CATFISH","STOCKERS","HEAD",117847
2005,"IOWA","CATFISH","STOCKERS","LB",20856
2005,"IOWA","CATFISH","STOCKERS","LB_PER_HEAD",0.2
2005,"IOWA","YELLOW PERCH","ALL PRODUCTS","OPERATIONS",2
2005,"IOWA","YELLOW PERCH","ALL PRODUCTS","DOLLARS",NA
2005,"IOWA","YELLOW PERCH","FINGERLINGS & FRY","OPERATIONS",1
2005,"IOWA","YELLOW PERCH","FINGERLINGS & FRY","DOLLARS",NA
2005,"IOWA","YELLOW PERCH","FINGERLINGS & FRY","HEAD",NA
2005,"IOWA","YELLOW PERCH","STOCKERS","OPERATIONS",1
2005,"IOWA","YELLOW PERCH","STOCKERS","DOLLARS",NA
2005,"IOWA","YELLOW PERCH","STOCKERS","HEAD",NA
2005,"IOWA","YELLOW PERCH","STOCKERS","LB",NA
2005,"IOWA","YELLOW PERCH","STOCKERS","LB_PER_HEAD",NA
2005,"IOWA","TILAPIA","ALL PRODUCTS","OPERATIONS",3
2005,"IOWA","TILAPIA","ALL PRODUCTS","DOLLARS",NA
2005,"IOWA","TILAPIA","FOODSIZE","OPERATIONS",3
2005,"IOWA","TILAPIA","FOODSIZE","DOLLARS",NA
2005,"IOWA","TILAPIA","FOODSIZE","HEAD",NA
2005,"IOWA","TILAPIA","FOODSIZE","LB",NA
2005,"IOWA","TILAPIA","FOODSIZE","LB_PER_HEAD",NA
2005,"IOWA","TROUT","ALL PRODUCTS","OPERATIONS",2
2005,"IOWA","TROUT","ALL PRODUCTS","DOLLARS",NA
2005,"IOWA","TROUT","FOODSIZE","OPERATIONS",1
2005,"IOWA","TROUT","FOODSIZE","DOLLARS",NA
2005,"IOWA","TROUT","FOODSIZE","HEAD",NA
2005,"IOWA","TROUT","FOODSIZE","LB",NA
2005,"IOWA","TROUT","FOODSIZE","LB_PER_HEAD",NA
2005,"IOWA","TROUT","STOCKERS","OPERATIONS",1
2005,"IOWA","TROUT","STOCKERS","DOLLARS",NA
2005,"IOWA","TROUT","STOCKERS","HEAD",NA
2005,"IOWA","TROUT","STOCKERS","LB",NA
2005,"IOWA","TROUT","STOCKERS","LB_PER_HEAD",NA
2005,"KANSAS","FOOD FISH","ALL PRODUCTS","OPERATIONS",10
2005,"KANSAS","FOOD FISH","ALL PRODUCTS","DOLLARS",121650
2005,"KANSAS","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",1
2005,"KANSAS","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA
2005,"KANSAS","HYBRID STRIPED BASS","STOCKERS","OPERATIONS",1
2005,"KANSAS","HYBRID STRIPED BASS","STOCKERS","DOLLARS",NA
2005,"KANSAS","HYBRID STRIPED BASS","STOCKERS","HEAD",NA
2005,"KANSAS","HYBRID STRIPED BASS","STOCKERS","LB",NA
2005,"KANSAS","HYBRID STRIPED BASS","STOCKERS","LB_PER_HEAD",NA
2005,"KANSAS","CARP","ALL PRODUCTS","OPERATIONS",5
2005,"KANSAS","CARP","ALL PRODUCTS","DOLLARS",60200
2005,"KANSAS","GRASS CARP","ALL PRODUCTS","OPERATIONS",5
2005,"KANSAS","GRASS CARP","ALL PRODUCTS","DOLLARS",60200
2005,"KANSAS","GRASS CARP","FINGERLINGS & FRY","OPERATIONS",1
2005,"KANSAS","GRASS CARP","FINGERLINGS & FRY","DOLLARS",NA
2005,"KANSAS","GRASS CARP","FINGERLINGS & FRY","HEAD",NA
2005,"KANSAS","GRASS CARP","STOCKERS","OPERATIONS",4
2005,"KANSAS","GRASS CARP","STOCKERS","DOLLARS",NA
2005,"KANSAS","GRASS CARP","STOCKERS","HEAD",13750
2005,"KANSAS","GRASS CARP","STOCKERS","LB",6000
2005,"KANSAS","GRASS CARP","STOCKERS","LB_PER_HEAD",0.4
2005,"KANSAS","CATFISH","ALL PRODUCTS","OPERATIONS",10
2005,"KANSAS","CATFISH","ALL PRODUCTS","DOLLARS",NA
2005,"KANSAS","CATFISH","FINGERLINGS & FRY","OPERATIONS",1
2005,"KANSAS","CATFISH","FINGERLINGS & FRY","DOLLARS",NA
2005,"KANSAS","CATFISH","FINGERLINGS & FRY","HEAD",NA
2005,"KANSAS","CATFISH","FOODSIZE","OPERATIONS",5
2005,"KANSAS","CATFISH","FOODSIZE","DOLLARS",19700
2005,"KANSAS","CATFISH","FOODSIZE","HEAD",12954
2005,"KANSAS","CATFISH","FOODSIZE","LB",13535
2005,"KANSAS","CATFISH","FOODSIZE","LB_PER_HEAD",1
2005,"KANSAS","CATFISH","STOCKERS","OPERATIONS",4
2005,"KANSAS","CATFISH","STOCKERS","DOLLARS",25250
2005,"KANSAS","CATFISH","STOCKERS","HEAD",40500
2005,"KANSAS","CATFISH","STOCKERS","LB",14000
2005,"KANSAS","CATFISH","STOCKERS","LB_PER_HEAD",0.3
2005,"KANSAS","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",1
2005,"KANSAS","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA
2005,"KENTUCKY","FOOD FISH","ALL PRODUCTS","OPERATIONS",38
2005,"KENTUCKY","FOOD FISH","ALL PRODUCTS","DOLLARS",950765
2005,"KENTUCKY","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",1
2005,"KENTUCKY","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA
2005,"KENTUCKY","HYBRID STRIPED BASS","FOODSIZE","OPERATIONS",1
2005,"KENTUCKY","HYBRID STRIPED BASS","FOODSIZE","DOLLARS",NA
2005,"KENTUCKY","HYBRID STRIPED BASS","FOODSIZE","HEAD",NA
2005,"KENTUCKY","HYBRID STRIPED BASS","FOODSIZE","LB",NA
2005,"KENTUCKY","HYBRID STRIPED BASS","FOODSIZE","LB_PER_HEAD",NA
2005,"KENTUCKY","CARP","ALL PRODUCTS","OPERATIONS",1
2005,"KENTUCKY","CARP","ALL PRODUCTS","DOLLARS",NA
2005,"KENTUCKY","GRASS CARP","ALL PRODUCTS","OPERATIONS",1
2005,"KENTUCKY","GRASS CARP","ALL PRODUCTS","DOLLARS",NA
2005,"KENTUCKY","GRASS CARP","STOCKERS","OPERATIONS",1
2005,"KENTUCKY","GRASS CARP","STOCKERS","DOLLARS",NA
2005,"KENTUCKY","GRASS CARP","STOCKERS","HEAD",NA
2005,"KENTUCKY","GRASS CARP","STOCKERS","LB",NA
2005,"KENTUCKY","GRASS CARP","STOCKERS","LB_PER_HEAD",NA
2005,"KENTUCKY","CATFISH","ALL PRODUCTS","OPERATIONS",27
2005,"KENTUCKY","CATFISH","ALL PRODUCTS","DOLLARS",889050
2005,"KENTUCKY","CATFISH","FINGERLINGS & FRY","OPERATIONS",3
2005,"KENTUCKY","CATFISH","FINGERLINGS & FRY","DOLLARS",NA
2005,"KENTUCKY","CATFISH","FINGERLINGS & FRY","HEAD",NA
2005,"KENTUCKY","CATFISH","FOODSIZE","OPERATIONS",25
2005,"KENTUCKY","CATFISH","FOODSIZE","DOLLARS",NA
2005,"KENTUCKY","CATFISH","FOODSIZE","HEAD",816690
2005,"KENTUCKY","CATFISH","FOODSIZE","LB",1221965
2005,"KENTUCKY","CATFISH","FOODSIZE","LB_PER_HEAD",1.5
2005,"KENTUCKY","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",2
2005,"KENTUCKY","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA
2005,"KENTUCKY","TILAPIA","ALL PRODUCTS","OPERATIONS",8
2005,"KENTUCKY","TILAPIA","ALL PRODUCTS","DOLLARS",12190
2005,"KENTUCKY","TILAPIA","FINGERLINGS & FRY","OPERATIONS",1
2005,"KENTUCKY","TILAPIA","FINGERLINGS & FRY","DOLLARS",NA
2005,"KENTUCKY","TILAPIA","FINGERLINGS & FRY","HEAD",NA
2005,"KENTUCKY","TILAPIA","FOODSIZE","OPERATIONS",8
2005,"KENTUCKY","TILAPIA","FOODSIZE","DOLLARS",NA
2005,"KENTUCKY","TILAPIA","FOODSIZE","HEAD",5643
2005,"KENTUCKY","TILAPIA","FOODSIZE","LB",6445
2005,"KENTUCKY","TILAPIA","FOODSIZE","LB_PER_HEAD",1.1
2005,"KENTUCKY","TROUT","ALL PRODUCTS","OPERATIONS",3
2005,"KENTUCKY","TROUT","ALL PRODUCTS","DOLLARS",NA
2005,"KENTUCKY","TROUT","FOODSIZE","OPERATIONS",3
2005,"KENTUCKY","TROUT","FOODSIZE","DOLLARS",NA
2005,"KENTUCKY","TROUT","FOODSIZE","HEAD",NA
2005,"KENTUCKY","TROUT","FOODSIZE","LB",NA
2005,"KENTUCKY","TROUT","FOODSIZE","LB_PER_HEAD",NA
2005,"LOUISIANA","FOOD FISH","ALL PRODUCTS","OPERATIONS",35
2005,"LOUISIANA","FOOD FISH","ALL PRODUCTS","DOLLARS",NA
2005,"LOUISIANA","CATFISH","ALL PRODUCTS","OPERATIONS",33
2005,"LOUISIANA","CATFISH","ALL PRODUCTS","DOLLARS",14998430
2005,"LOUISIANA","CATFISH","BROODSTOCK","OPERATIONS",1
2005,"LOUISIANA","CATFISH","BROODSTOCK","DOLLARS",NA
2005,"LOUISIANA","CATFISH","BROODSTOCK","HEAD",NA
2005,"LOUISIANA","CATFISH","BROODSTOCK","LB",NA
2005,"LOUISIANA","CATFISH","BROODSTOCK","LB_PER_HEAD",NA
2005,"LOUISIANA","CATFISH","FINGERLINGS & FRY","OPERATIONS",1
2005,"LOUISIANA","CATFISH","FINGERLINGS & FRY","DOLLARS",NA
2005,"LOUISIANA","CATFISH","FINGERLINGS & FRY","HEAD",NA
2005,"LOUISIANA","CATFISH","FOODSIZE","OPERATIONS",31
2005,"LOUISIANA","CATFISH","FOODSIZE","DOLLARS",14828437
2005,"LOUISIANA","CATFISH","FOODSIZE","HEAD",14840903
2005,"LOUISIANA","CATFISH","FOODSIZE","LB",21129547
2005,"LOUISIANA","CATFISH","FOODSIZE","LB_PER_HEAD",1.4
2005,"LOUISIANA","CATFISH","STOCKERS","OPERATIONS",2
2005,"LOUISIANA","CATFISH","STOCKERS","DOLLARS",NA
2005,"LOUISIANA","CATFISH","STOCKERS","HEAD",NA
2005,"LOUISIANA","CATFISH","STOCKERS","LB",NA
2005,"LOUISIANA","CATFISH","STOCKERS","LB_PER_HEAD",NA
2005,"LOUISIANA","TILAPIA","ALL PRODUCTS","OPERATIONS",2
2005,"LOUISIANA","TILAPIA","ALL PRODUCTS","DOLLARS",NA
2005,"LOUISIANA","TILAPIA","FINGERLINGS & FRY","OPERATIONS",1
2005,"LOUISIANA","TILAPIA","FINGERLINGS & FRY","DOLLARS",NA
2005,"LOUISIANA","TILAPIA","FINGERLINGS & FRY","HEAD",NA
2005,"LOUISIANA","TILAPIA","FOODSIZE","OPERATIONS",1
2005,"LOUISIANA","TILAPIA","FOODSIZE","DOLLARS",NA
2005,"LOUISIANA","TILAPIA","FOODSIZE","HEAD",NA
2005,"LOUISIANA","TILAPIA","FOODSIZE","LB",NA
2005,"LOUISIANA","TILAPIA","FOODSIZE","LB_PER_HEAD",NA
2005,"MAINE","FOOD FISH","ALL PRODUCTS","OPERATIONS",14
2005,"MAINE","FOOD FISH","ALL PRODUCTS","DOLLARS",NA
2005,"MAINE","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",1
2005,"MAINE","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA
2005,"MAINE","SALMON","ALL PRODUCTS","OPERATIONS",8
2005,"MAINE","SALMON","ALL PRODUCTS","DOLLARS",NA
2005,"MAINE","SALMON","FOODSIZE","OPERATIONS",6
2005,"MAINE","SALMON","FOODSIZE","DOLLARS",NA
2005,"MAINE","SALMON","FOODSIZE","HEAD",NA
2005,"MAINE","SALMON","FOODSIZE","LB",NA
2005,"MAINE","SALMON","FOODSIZE","LB_PER_HEAD",NA
2005,"MAINE","SALMON","STOCKERS","OPERATIONS",2
2005,"MAINE","SALMON","STOCKERS","DOLLARS",NA
2005,"MAINE","SALMON","STOCKERS","HEAD",NA
2005,"MAINE","SALMON","STOCKERS","LB",NA
2005,"MAINE","SALMON","STOCKERS","LB_PER_HEAD",NA
2005,"MAINE","TROUT","ALL PRODUCTS","OPERATIONS",5
2005,"MAINE","TROUT","ALL PRODUCTS","DOLLARS",281394
2005,"MAINE","TROUT","FINGERLINGS & FRY","OPERATIONS",2
2005,"MAINE","TROUT","FINGERLINGS & FRY","DOLLARS",NA
2005,"MAINE","TROUT","FINGERLINGS & FRY","HEAD",NA
2005,"MAINE","TROUT","FOODSIZE","OPERATIONS",4
2005,"MAINE","TROUT","FOODSIZE","DOLLARS",NA
2005,"MAINE","TROUT","FOODSIZE","HEAD",NA
2005,"MAINE","TROUT","FOODSIZE","LB",NA
2005,"MAINE","TROUT","FOODSIZE","LB_PER_HEAD",NA
2005,"MAINE","TROUT","STOCKERS","OPERATIONS",5
2005,"MAINE","TROUT","STOCKERS","DOLLARS",154344
2005,"MAINE","TROUT","STOCKERS","HEAD",NA
2005,"MAINE","TROUT","STOCKERS","LB",NA
2005,"MAINE","TROUT","STOCKERS","LB_PER_HEAD",NA
2005,"MARYLAND","FOOD FISH","ALL PRODUCTS","OPERATIONS",5
2005,"MARYLAND","FOOD FISH","ALL PRODUCTS","DOLLARS",NA
2005,"MARYLAND","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",1
2005,"MARYLAND","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA
2005,"MARYLAND","HYBRID STRIPED BASS","FOODSIZE","OPERATIONS",1
2005,"MARYLAND","HYBRID STRIPED BASS","FOODSIZE","DOLLARS",NA
2005,"MARYLAND","HYBRID STRIPED BASS","FOODSIZE","HEAD",NA
2005,"MARYLAND","HYBRID STRIPED BASS","FOODSIZE","LB",NA
2005,"MARYLAND","HYBRID STRIPED BASS","FOODSIZE","LB_PER_HEAD",NA
2005,"MARYLAND","CATFISH","ALL PRODUCTS","OPERATIONS",1
2005,"MARYLAND","CATFISH","ALL PRODUCTS","DOLLARS",NA
2005,"MARYLAND","CATFISH","FOODSIZE","OPERATIONS",1
2005,"MARYLAND","CATFISH","FOODSIZE","DOLLARS",NA
2005,"MARYLAND","CATFISH","FOODSIZE","HEAD",NA
2005,"MARYLAND","CATFISH","FOODSIZE","LB",NA
2005,"MARYLAND","CATFISH","FOODSIZE","LB_PER_HEAD",NA
2005,"MARYLAND","TILAPIA","ALL PRODUCTS","OPERATIONS",3
2005,"MARYLAND","TILAPIA","ALL PRODUCTS","DOLLARS",NA
2005,"MARYLAND","TILAPIA","FOODSIZE","OPERATIONS",3
2005,"MARYLAND","TILAPIA","FOODSIZE","DOLLARS",NA
2005,"MARYLAND","TILAPIA","FOODSIZE","HEAD",NA
2005,"MARYLAND","TILAPIA","FOODSIZE","LB",NA
2005,"MARYLAND","TILAPIA","FOODSIZE","LB_PER_HEAD",NA
2005,"MARYLAND","TROUT","ALL PRODUCTS","OPERATIONS",1
2005,"MARYLAND","TROUT","ALL PRODUCTS","DOLLARS",NA
2005,"MARYLAND","TROUT","FOODSIZE","OPERATIONS",1
2005,"MARYLAND","TROUT","FOODSIZE","DOLLARS",NA
2005,"MARYLAND","TROUT","FOODSIZE","HEAD",NA
2005,"MARYLAND","TROUT","FOODSIZE","LB",NA
2005,"MARYLAND","TROUT","FOODSIZE","LB_PER_HEAD",NA
2005,"MASSACHUSETTS","FOOD FISH","ALL PRODUCTS","OPERATIONS",12
2005,"MASSACHUSETTS","FOOD FISH","ALL PRODUCTS","DOLLARS",NA
2005,"MASSACHUSETTS","CATFISH","ALL PRODUCTS","OPERATIONS",1
2005,"MASSACHUSETTS","CATFISH","ALL PRODUCTS","DOLLARS",NA
2005,"MASSACHUSETTS","CATFISH","STOCKERS","OPERATIONS",1
2005,"MASSACHUSETTS","CATFISH","STOCKERS","DOLLARS",NA
2005,"MASSACHUSETTS","CATFISH","STOCKERS","HEAD",NA
2005,"MASSACHUSETTS","CATFISH","STOCKERS","LB",NA
2005,"MASSACHUSETTS","CATFISH","STOCKERS","LB_PER_HEAD",NA
2005,"MASSACHUSETTS","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",1
2005,"MASSACHUSETTS","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA
2005,"MASSACHUSETTS","TILAPIA","ALL PRODUCTS","OPERATIONS",1
2005,"MASSACHUSETTS","TILAPIA","ALL PRODUCTS","DOLLARS",NA
2005,"MASSACHUSETTS","TILAPIA","FOODSIZE","OPERATIONS",1
2005,"MASSACHUSETTS","TILAPIA","FOODSIZE","DOLLARS",NA
2005,"MASSACHUSETTS","TILAPIA","FOODSIZE","HEAD",NA
2005,"MASSACHUSETTS","TILAPIA","FOODSIZE","LB",NA
2005,"MASSACHUSETTS","TILAPIA","FOODSIZE","LB_PER_HEAD",NA
2005,"MASSACHUSETTS","TROUT","ALL PRODUCTS","OPERATIONS",9
2005,"MASSACHUSETTS","TROUT","ALL PRODUCTS","DOLLARS",402262
2005,"MASSACHUSETTS","TROUT","FINGERLINGS & FRY","OPERATIONS",2
2005,"MASSACHUSETTS","TROUT","FINGERLINGS & FRY","DOLLARS",NA
2005,"MASSACHUSETTS","TROUT","FINGERLINGS & FRY","HEAD",NA
2005,"MASSACHUSETTS","TROUT","FOODSIZE","OPERATIONS",6
2005,"MASSACHUSETTS","TROUT","FOODSIZE","DOLLARS",NA
2005,"MASSACHUSETTS","TROUT","FOODSIZE","HEAD",32950
2005,"MASSACHUSETTS","TROUT","FOODSIZE","LB",28339
2005,"MASSACHUSETTS","TROUT","FOODSIZE","LB_PER_HEAD",0.9
2005,"MASSACHUSETTS","TROUT","STOCKERS","OPERATIONS",5
2005,"MASSACHUSETTS","TROUT","STOCKERS","DOLLARS",242023
2005,"MASSACHUSETTS","TROUT","STOCKERS","HEAD",NA
2005,"MASSACHUSETTS","TROUT","STOCKERS","LB",NA
2005,"MASSACHUSETTS","TROUT","STOCKERS","LB_PER_HEAD",NA
2005,"MICHIGAN","FOOD FISH","ALL PRODUCTS","OPERATIONS",25
2005,"MICHIGAN","FOOD FISH","ALL PRODUCTS","DOLLARS",1447198
2005,"MICHIGAN","CARP","ALL PRODUCTS","OPERATIONS",1
2005,"MICHIGAN","CARP","ALL PRODUCTS","DOLLARS",NA
2005,"MICHIGAN","OTHER CARP","ALL PRODUCTS","OPERATIONS",1
2005,"MICHIGAN","OTHER CARP","ALL PRODUCTS","DOLLARS",NA
2005,"MICHIGAN","CATFISH","ALL PRODUCTS","OPERATIONS",4
2005,"MICHIGAN","CATFISH","ALL PRODUCTS","DOLLARS",NA
2005,"MICHIGAN","CATFISH","FINGERLINGS & FRY","OPERATIONS",1
2005,"MICHIGAN","CATFISH","FINGERLINGS & FRY","DOLLARS",NA
2005,"MICHIGAN","CATFISH","FINGERLINGS & FRY","HEAD",NA
2005,"MICHIGAN","CATFISH","FOODSIZE","OPERATIONS",2
2005,"MICHIGAN","CATFISH","FOODSIZE","DOLLARS",NA
2005,"MICHIGAN","CATFISH","FOODSIZE","HEAD",NA
2005,"MICHIGAN","CATFISH","FOODSIZE","LB",NA
2005,"MICHIGAN","CATFISH","FOODSIZE","LB_PER_HEAD",NA
2005,"MICHIGAN","CATFISH","STOCKERS","OPERATIONS",1
2005,"MICHIGAN","CATFISH","STOCKERS","DOLLARS",NA
2005,"MICHIGAN","CATFISH","STOCKERS","HEAD",NA
2005,"MICHIGAN","CATFISH","STOCKERS","LB",NA
2005,"MICHIGAN","CATFISH","STOCKERS","LB_PER_HEAD",NA
2005,"MICHIGAN","ARCTIC CHAR","ALL PRODUCTS","OPERATIONS",1
2005,"MICHIGAN","ARCTIC CHAR","ALL PRODUCTS","DOLLARS",NA
2005,"MICHIGAN","ARCTIC CHAR","FOODSIZE","OPERATIONS",1
2005,"MICHIGAN","ARCTIC CHAR","FOODSIZE","DOLLARS",NA
2005,"MICHIGAN","ARCTIC CHAR","FOODSIZE","HEAD",NA
2005,"MICHIGAN","ARCTIC CHAR","FOODSIZE","LB",NA
2005,"MICHIGAN","ARCTIC CHAR","FOODSIZE","LB_PER_HEAD",NA
2005,"MICHIGAN","YELLOW PERCH","ALL PRODUCTS","OPERATIONS",4
2005,"MICHIGAN","YELLOW PERCH","ALL PRODUCTS","DOLLARS",6040
2005,"MICHIGAN","YELLOW PERCH","FINGERLINGS & FRY","OPERATIONS",3
2005,"MICHIGAN","YELLOW PERCH","FINGERLINGS & FRY","DOLLARS",NA
2005,"MICHIGAN","YELLOW PERCH","FINGERLINGS & FRY","HEAD",NA
2005,"MICHIGAN","YELLOW PERCH","FOODSIZE","OPERATIONS",2
2005,"MICHIGAN","YELLOW PERCH","FOODSIZE","DOLLARS",NA
2005,"MICHIGAN","YELLOW PERCH","FOODSIZE","HEAD",NA
2005,"MICHIGAN","YELLOW PERCH","FOODSIZE","LB",NA
2005,"MICHIGAN","YELLOW PERCH","FOODSIZE","LB_PER_HEAD",NA
2005,"MICHIGAN","YELLOW PERCH","STOCKERS","OPERATIONS",1
2005,"MICHIGAN","YELLOW PERCH","STOCKERS","DOLLARS",NA
2005,"MICHIGAN","YELLOW PERCH","STOCKERS","HEAD",NA
2005,"MICHIGAN","YELLOW PERCH","STOCKERS","LB",NA
2005,"MICHIGAN","YELLOW PERCH","STOCKERS","LB_PER_HEAD",NA
2005,"MICHIGAN","TROUT","ALL PRODUCTS","OPERATIONS",21
2005,"MICHIGAN","TROUT","ALL PRODUCTS","DOLLARS",1011031
2005,"MICHIGAN","TROUT","EGGS","OPERATIONS",2
2005,"MICHIGAN","TROUT","EGGS","DOLLARS",NA
2005,"MICHIGAN","TROUT","EGGS","EGGS",NA
2005,"MICHIGAN","TROUT","FINGERLINGS & FRY","OPERATIONS",5
2005,"MICHIGAN","TROUT","FINGERLINGS & FRY","DOLLARS",14994
2005,"MICHIGAN","TROUT","FINGERLINGS & FRY","HEAD",NA
2005,"MICHIGAN","TROUT","FOODSIZE","OPERATIONS",21
2005,"MICHIGAN","TROUT","FOODSIZE","DOLLARS",NA
2005,"MICHIGAN","TROUT","FOODSIZE","HEAD",301350
2005,"MICHIGAN","TROUT","FOODSIZE","LB",356479
2005,"MICHIGAN","TROUT","FOODSIZE","LB_PER_HEAD",1.2
2005,"MICHIGAN","TROUT","STOCKERS","OPERATIONS",12
2005,"MICHIGAN","TROUT","STOCKERS","DOLLARS",175003
2005,"MICHIGAN","TROUT","STOCKERS","HEAD",NA
2005,"MICHIGAN","TROUT","STOCKERS","LB",NA
2005,"MICHIGAN","TROUT","STOCKERS","LB_PER_HEAD",NA
2005,"MINNESOTA","FOOD FISH","ALL PRODUCTS","OPERATIONS",20
2005,"MINNESOTA","FOOD FISH","ALL PRODUCTS","DOLLARS",NA
2005,"MINNESOTA","CARP","ALL PRODUCTS","OPERATIONS",1
2005,"MINNESOTA","CARP","ALL PRODUCTS","DOLLARS",NA
2005,"MINNESOTA","OTHER CARP","ALL PRODUCTS","OPERATIONS",1
2005,"MINNESOTA","OTHER CARP","ALL PRODUCTS","DOLLARS",NA
2005,"MINNESOTA","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",1
2005,"MINNESOTA","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA
2005,"MINNESOTA","YELLOW PERCH","ALL PRODUCTS","OPERATIONS",7
2005,"MINNESOTA","YELLOW PERCH","ALL PRODUCTS","DOLLARS",6585
2005,"MINNESOTA","YELLOW PERCH","BROODSTOCK","OPERATIONS",1
